mother	father	SpDist
Z0347	Z0324	100.5953329
Z0347	Z0322	100.7020169
Z0347	Z0323	100.5492024
Z0347	Z0325	104.7132145
Z0347	Z0326	89.8532253
Z0347	Z0327	87.0585470
Z0347	Z0328	85.9237458
Z0347	Z0329	74.3696101
Z0347	Z0330	73.9799628
Z0347	Z0331	73.3530811
Z0347	Z0332	68.9279116
Z0347	Z0333	68.4127722
Z0347	Z0785	66.6615286
Z0347	Z0334	63.9783690
Z0347	Z0335	61.6712972
Z0347	Z0336	58.6579244
Z0347	Z0338	50.4717713
Z0347	Z0337	50.2925810
Z0347	Z0339	46.1663860
Z0347	Z0340	43.8463225
Z0347	Z0343	33.5699166
Z0347	Z0341	31.3653376
Z0347	Z0342	21.4639069
Z0347	Z0344	19.5254629
Z0347	Z0349	8.5445304
Z0347	Z0359	9.6051288
Z0347	Z0348	2.4742676
Z0347	Z0347	0.0000000
Z0347	Z0346	3.8436571
Z0347	Z0345	5.8510170
Z0347	Z0350	7.4809692
Z0347	Z0353	7.5976970
Z0347	Z0352	4.1204369
Z0347	Z0351	5.7918046
Z0347	Z0354	6.6753951
Z0347	Z0355	7.2108391
Z0347	Z0360	15.6522363
Z0347	Z0361	25.5334624
Z0347	Z0362	26.4039126
Z0347	Z0364	29.7160647
Z0347	Z0365	28.8209386
Z0347	Z0366	59.5009126
Z0347	Z0367	62.5121788
Z0347	Z0368	67.6256645
Z0347	Z0369	120.9218264
Z0347	Z0370	184.7292619
Z0347	Z0371	186.5405318
Z0347	Z0372	184.9548210
Z0347	Z0373	180.8619772
Z0347	Z0374	179.1410132
Z0347	Z0375	184.5432321
Z0347	Z0376	177.3371447
Z0347	Z0377	184.6139220
Z0347	Z0378	202.7329603
Z0347	Z0379	206.2013075
Z0347	Z0380	203.3857050
Z0347	Z0381	204.7522730
Z0347	Z0382	201.0217068
Z0347	Z0383	292.4651049
Z0347	Z0384	361.0920085
Z0347	Z0385	380.7601141
Z0347	Z0386	415.3016746
Z0347	Z0387	418.4974634
Z0347	Z0388	436.5702240
Z0347	Z0389	446.7620792
Z0347	Z0390	487.0947798
Z0347	Z0391	487.7887368
Z0347	Z0392	503.5865210
Z0347	Z0393	510.7336341
Z0347	Z0863	509.7720068
Z0347	Z0394	519.4523557
Z0347	Z0395	532.5225543
Z0347	Z0396	533.7481362
Z0347	Z0398	539.8302759
Z0347	Z0397	538.7345900
Z0347	Z0399	545.3680390
Z0347	Z0400	543.3942997
Z0347	Z0701	546.7013115
Z0347	Z0702	549.1496060
Z0347	Z0703	603.6823605
Z0347	Z0704	602.1295293
Z0347	Z0705	607.0308542
Z0347	Z0706	612.6906066
Z0347	Z0707	615.8300714
Z0347	Z0709	610.4997104
Z0347	Z0708	612.2582103
Z0347	Z0710	619.2464960
Z0347	Z0711	627.2155102
Z0347	Z0713	636.8623796
Z0347	Z0712	637.1755968
Z0347	Z0715	638.4166552
Z0347	Z0714	642.1852400
Z0347	Z0717	642.7086187
Z0347	Z0716	643.3059645
Z0347	Z0718	642.5134739
Z0347	Z0719	646.8180562
Z0347	Z0720	645.4634938
Z0347	Z0721	646.8350425
Z0347	Z0722	648.1885581
Z0347	Z0731	715.2822061
Z0347	Z0730	716.5441150
Z0347	Z0723	715.1502557
Z0347	Z0725	716.3052300
Z0347	Z0724	716.5917997
Z0347	Z0727	717.7882335
Z0347	Z0726	718.3969226
Z0347	Z0728	719.6640361
Z0347	Z0729	719.8298735
Z0347	Z0733	722.0958630
Z0347	Z0734	726.0954599
Z0347	Z0732	720.9242235
Z0347	Z0735	727.0912846
Z0347	Z0736	726.6091549
Z0347	Z0737	726.7532515
Z0347	Z0738	729.4382085
Z0347	Z0739	731.7244188
Z0347	Z0740	734.3950393
Z0347	Z0741	737.0749545
Z0347	Z0742	739.1996029
Z0347	Z0743	743.5170514
Z0347	Z0746	747.5448682
Z0347	Z0748	747.2724325
Z0347	Z0747	747.4236476
Z0347	Z0744	743.8573705
Z0347	Z0745	745.4168995
Z0347	Z0751	747.0222436
Z0347	Z0749	748.8671791
Z0347	Z0750	754.1172302
Z0347	Z0752	763.3507840
Z0347	Z0753	764.9112013
Z0347	Z0754	763.9413585
Z0347	Z0755	767.6563312
Z0347	Z0756	768.7307659
Z0347	Z0757	770.5759489
Z0347	Z0758	770.8546185
Z0347	Z0759	773.6067043
Z0347	Z0760	798.1914886
Z0347	Z0761	803.3195942
Z0347	Z0763	803.6302033
Z0347	Z0762	803.8140065
Z0347	Z0764	803.2921422
Z0347	Z0768	805.4833235
Z0347	Z0767	810.0268480
Z0347	Z0765	806.7205991
Z0347	Z0769	806.2280765
Z0347	Z0771	805.6433327
Z0347	Z0772	814.7779713
Z0347	Z0774	821.0547188
Z0347	Z0775	812.8534087
Z0347	Z0776	818.7860166
Z0347	Z0777	818.6514423
Z0347	Z0781	816.4157718
Z0347	Z0779	816.9504621
Z0347	Z0780	816.9420815
Z0347	Z0782	818.2284374
Z0346	Z0557	615.7314100
Z0346	Z0558	582.7220075
Z0346	Z0559	578.4524326
Z0346	Z0356	408.0346369
Z0346	Z0357	407.2069524
Z0346	Z0358	404.9932450
Z0346	Z0560	380.5643448
Z0346	Z0561	362.4257244
Z0346	Z0562	354.5404385
Z0346	Z0562mother	353.4955481
Z0346	Z0565	336.9509074
Z0346	Z0563	333.9009651
Z0346	Z0564	331.4949871
Z0346	Z0569	327.6783032
Z0346	Z0568	324.6246536
Z0346	Z0567	328.5830117
Z0346	Z0566	326.2548513
Z0346	Z0570	319.1713176
Z0346	Z0571	313.4975887
Z0346	Z0572	313.3732308
Z0346	Z0573	311.0753047
Z0346	Z0574	305.9495032
Z0346	Z0575	304.4021948
Z0346	Z0577	302.0784643
Z0346	Z0576	300.7326710
Z0346	Z0578	295.7890973
Z0346	Z0579	275.5414325
Z0346	Z0580	262.1405381
Z0346	Z0581	259.5379410
Z0346	Z0582	256.5549711
Z0346	Z0583	243.9450405
Z0346	Z0585	215.4796965
Z0346	Z0586	214.9323291
Z0346	Z0587	208.7568753
Z0346	Z0588	179.0922637
Z0346	Z0591	176.1785086
Z0346	Z0589	175.1615723
Z0346	Z0590	172.7758548
Z0346	Z0592	172.5015577
Z0346	Z0784	168.5385523
Z0346	Z0594	166.6752081
Z0346	Z0595	165.6633804
Z0346	Z0596	164.3617139
Z0346	Z0783	163.5110131
Z0346	Z0597	161.2814589
Z0346	Z0598	165.5745769
Z0346	Z0599	160.0782712
Z0346	Z0600	159.0194834
Z0346	Z0301	158.1613559
Z0346	Z0862	159.3511484
Z0346	Z0861	155.8426655
Z0346	Z0302	149.8397067
Z0346	Z0303	143.4765043
Z0346	Z0307	141.4372288
Z0346	Z0306	140.0781218
Z0346	Z0305	138.7258105
Z0346	Z0304	138.0520427
Z0346	Z0311	135.6528706
Z0346	Z0308	132.4352540
Z0346	Z0310	132.4125194
Z0346	Z0309	131.7417660
Z0346	Z0313	125.7760144
Z0346	Z0317	124.7492693
Z0346	Z0312	125.1140104
Z0346	Z0318	120.1132566
Z0346	Z0316	120.7274256
Z0346	Z0314	120.3775992
Z0346	Z0315	119.2117331
Z0346	Z0319	110.2586328
Z0346	Z0320	108.5028442
Z0346	Z0321	106.7283542
Z0346	Z0324	100.6198812
Z0346	Z0322	100.8516857
Z0346	Z0323	100.7231781
Z0346	Z0325	104.9712380
Z0346	Z0326	90.0800755
Z0346	Z0327	87.2123758
Z0346	Z0328	85.9900378
Z0346	Z0329	74.6149864
Z0346	Z0330	74.3868617
Z0346	Z0331	73.7402387
Z0346	Z0332	69.4504147
Z0346	Z0333	68.9953600
Z0346	Z0785	66.8147925
Z0346	Z0334	64.5000775
Z0346	Z0335	62.4507182
Z0346	Z0336	59.5111418
Z0346	Z0338	51.3324887
Z0346	Z0337	51.2071284
Z0346	Z0339	47.4563684
Z0346	Z0340	45.2216729
Z0346	Z0343	34.6192143
Z0346	Z0341	33.1144757
Z0346	Z0342	20.7656880
Z0346	Z0344	18.3000109
Z0346	Z0349	11.7100512
Z0346	Z0359	13.3531494
Z0346	Z0348	5.5121774
Z0346	Z0347	3.8436571
Z0346	Z0346	0.0000000
Z0346	Z0345	3.3424093
Z0346	Z0350	3.6602186
Z0346	Z0353	3.9512656
Z0346	Z0352	5.1896917
Z0346	Z0351	5.8014912
Z0346	Z0354	6.1677386
Z0346	Z0355	5.6779310
Z0346	Z0360	14.0954035
Z0346	Z0361	24.3931343
Z0346	Z0362	24.9031825
Z0346	Z0364	28.1269764
Z0346	Z0365	28.1138898
Z0346	Z0366	56.6832824
Z0346	Z0367	59.5927848
Z0346	Z0368	64.9225908
Z0346	Z0369	118.3009383
Z0346	Z0370	182.3747101
Z0346	Z0371	184.2707684
Z0346	Z0372	182.9894109
Z0346	Z0373	178.8636366
Z0346	Z0374	177.2291740
Z0346	Z0375	182.6829231
Z0346	Z0376	175.5068916
Z0346	Z0377	182.9097124
Z0346	Z0378	200.5038965
Z0346	Z0379	203.9551012
Z0346	Z0380	201.0666897
Z0346	Z0381	202.5084793
Z0346	Z0382	198.4977947
Z0346	Z0383	289.8783133
Z0346	Z0384	358.4597385
Z0346	Z0385	378.0985990
Z0346	Z0386	412.8638807
Z0346	Z0387	416.0392734
Z0346	Z0388	434.0329522
Z0346	Z0389	444.3337188
Z0346	Z0390	484.7280318
Z0346	Z0391	485.3709827
Z0346	Z0392	501.1636639
Z0346	Z0393	508.3146759
Z0346	Z0863	507.4554288
Z0346	Z0394	517.0936021
Z0346	Z0395	530.2398858
Z0346	Z0396	531.4523320
Z0346	Z0398	537.5218597
Z0346	Z0397	536.4553150
Z0346	Z0399	543.1098921
Z0346	Z0400	541.1521458
Z0346	Z0701	544.4473254
Z0346	Z0702	546.9006697
Z0346	Z0703	601.4084350
Z0346	Z0704	599.9048233
Z0346	Z0705	604.8013850
Z0346	Z0706	610.4998104
Z0346	Z0707	613.6656396
Z0346	Z0709	608.3716418
Z0346	Z0708	610.1387908
Z0346	Z0710	617.1005157
Z0346	Z0711	625.0902313
Z0346	Z0713	634.7060657
Z0346	Z0712	635.0179072
Z0346	Z0715	636.2452151
Z0346	Z0714	640.0501383
Z0346	Z0717	640.5853500
Z0346	Z0716	641.1844581
Z0346	Z0718	640.4129331
Z0346	Z0719	644.7224114
Z0346	Z0720	643.3865256
Z0346	Z0721	644.8028326
Z0346	Z0722	646.1754781
Z0346	Z0731	712.9997249
Z0346	Z0730	714.2794451
Z0346	Z0723	712.9029576
Z0346	Z0725	714.0590499
Z0346	Z0724	714.3459426
Z0346	Z0727	715.5402776
Z0346	Z0726	716.1435301
Z0346	Z0728	717.4130227
Z0346	Z0729	717.5793604
Z0346	Z0733	719.8673284
Z0346	Z0734	723.8756442
Z0346	Z0732	718.7204366
Z0346	Z0735	724.8923306
Z0346	Z0736	724.4132992
Z0346	Z0737	724.5575954
Z0346	Z0738	727.2445919
Z0346	Z0739	729.5360798
Z0346	Z0740	732.2023832
Z0346	Z0741	734.8787444
Z0346	Z0742	737.0069729
Z0346	Z0743	741.3218723
Z0346	Z0746	745.3544038
Z0346	Z0748	745.0907908
Z0346	Z0747	745.2455368
Z0346	Z0744	741.6806085
Z0346	Z0745	743.2473581
Z0346	Z0751	744.8551542
Z0346	Z0749	746.7139541
Z0346	Z0750	751.9866974
Z0346	Z0752	761.2364419
Z0346	Z0753	762.7994767
Z0346	Z0754	761.8368147
Z0346	Z0755	765.5561331
Z0346	Z0756	766.6134056
Z0346	Z0757	768.4716222
Z0346	Z0758	768.7507556
Z0346	Z0759	771.5231929
Z0346	Z0760	796.1836356
Z0346	Z0761	801.3149290
Z0346	Z0763	801.6327900
Z0346	Z0762	801.8168048
Z0346	Z0764	801.3158868
Z0346	Z0768	803.5137979
Z0346	Z0767	808.0501222
Z0346	Z0765	804.7446450
Z0346	Z0769	804.2655054
Z0346	Z0771	803.6871932
Z0346	Z0772	812.8216342
Z0346	Z0774	819.1141782
Z0346	Z0775	810.9160870
Z0346	Z0776	816.8643572
Z0346	Z0777	816.7299701
Z0346	Z0781	814.5240127
Z0346	Z0779	815.0605882
Z0346	Z0780	815.0621927
Z0346	Z0782	816.3585081
Z0345	Z0557	612.4249376
Z0345	Z0558	579.4271641
Z0345	Z0559	575.1559254
Z0345	Z0356	404.7452989
Z0345	Z0357	403.9179256
Z0345	Z0358	401.7041877
Z0345	Z0560	377.2731247
Z0345	Z0561	359.1349395
Z0345	Z0562	351.2472024
Z0345	Z0562mother	350.2032884
Z0345	Z0565	333.6550268
Z0345	Z0563	330.6129668
Z0345	Z0564	328.2060432
Z0345	Z0569	324.3948713
Z0345	Z0568	321.3461598
Z0345	Z0567	325.3135879
Z0345	Z0566	322.9850760
Z0345	Z0570	315.9154344
Z0345	Z0571	310.2383165
Z0345	Z0572	310.1148408
Z0345	Z0573	307.8285440
Z0345	Z0574	302.7078820
Z0345	Z0575	301.1536540
Z0345	Z0577	298.8318465
Z0345	Z0576	297.4788223
Z0345	Z0578	292.5466503
Z0345	Z0579	272.3094066
Z0345	Z0580	258.9020054
Z0345	Z0581	256.3031980
Z0345	Z0582	253.3164079
Z0345	Z0583	240.7046940
Z0345	Z0585	212.2405110
Z0345	Z0586	211.7051124
Z0345	Z0587	205.5350143
Z0345	Z0588	175.8929703
Z0345	Z0591	172.9494151
Z0345	Z0589	171.9394478
Z0345	Z0590	169.5349678
Z0345	Z0592	169.2781135
Z0345	Z0784	165.3205689
Z0345	Z0594	163.4535423
Z0345	Z0595	162.4416206
Z0345	Z0596	161.1365958
Z0345	Z0783	160.2659430
Z0345	Z0597	158.0601977
Z0345	Z0598	162.3924690
Z0345	Z0599	156.8719134
Z0345	Z0600	155.8130020
Z0345	Z0301	154.9517557
Z0345	Z0862	156.1775656
Z0345	Z0861	152.6758740
Z0345	Z0302	146.6076185
Z0345	Z0303	140.2726631
Z0345	Z0307	138.2441681
Z0345	Z0306	136.8851756
Z0345	Z0305	135.5222860
Z0345	Z0304	134.8604760
Z0345	Z0311	132.4530785
Z0345	Z0308	129.2366156
Z0345	Z0310	129.2250169
Z0345	Z0309	128.5542104
Z0345	Z0313	122.6123750
Z0345	Z0317	121.5698684
Z0345	Z0312	121.9098523
Z0345	Z0318	116.9580886
Z0345	Z0316	117.5574966
Z0345	Z0314	117.1819632
Z0345	Z0315	116.0040077
Z0345	Z0319	107.0772600
Z0345	Z0320	105.2812372
Z0345	Z0321	103.5139995
Z0345	Z0324	97.4915678
Z0345	Z0322	97.7639207
Z0345	Z0323	97.6437407
Z0345	Z0325	101.9199809
Z0345	Z0326	87.0232894
Z0345	Z0327	84.1312605
Z0345	Z0328	82.8802274
Z0345	Z0329	71.5733365
Z0345	Z0330	71.4077202
Z0345	Z0331	70.7536550
Z0345	Z0332	66.5236995
Z0345	Z0333	66.0954234
Z0345	Z0785	63.7456085
Z0345	Z0334	61.5780294
Z0345	Z0335	59.6506940
Z0345	Z0336	56.7524845
Z0345	Z0338	48.5926589
Z0345	Z0337	48.4959555
Z0345	Z0339	44.9724716
Z0345	Z0340	42.7995140
Z0345	Z0343	32.0417306
Z0345	Z0341	31.0193295
Z0345	Z0342	17.5335250
Z0345	Z0344	14.9788684
Z0345	Z0349	11.6078336
Z0345	Z0359	15.2851726
Z0345	Z0348	6.2400321
Z0345	Z0347	5.8510170
Z0345	Z0346	3.3424093
Z0345	Z0345	0.0000000
Z0345	Z0350	3.6284019
Z0345	Z0353	5.4781201
Z0345	Z0352	8.4148678
Z0345	Z0351	9.1437520
Z0345	Z0354	9.4846244
Z0345	Z0355	8.8149986
Z0345	Z0360	16.9213031
Z0345	Z0361	27.2903591
Z0345	Z0362	27.6206626
Z0345	Z0364	30.7719889
Z0345	Z0365	31.1618565
Z0345	Z0366	58.1923311
Z0345	Z0367	60.9734967
Z0345	Z0368	66.5413353
Z0345	Z0369	119.9502751
Z0345	Z0370	184.2587990
Z0345	Z0371	186.2300137
Z0345	Z0372	185.1968990
Z0345	Z0373	181.0468503
Z0345	Z0374	179.4781129
Z0345	Z0375	184.9684235
Z0345	Z0376	177.8155654
Z0345	Z0377	185.3043793
Z0345	Z0378	202.4949708
Z0345	Z0379	205.9307554
Z0345	Z0380	202.9788250
Z0345	Z0381	204.4864908
Z0345	Z0382	200.2175142
Z0345	Z0383	291.5215505
Z0345	Z0384	360.0502445
Z0345	Z0385	379.6569031
Z0345	Z0386	414.6458601
Z0345	Z0387	417.8015798
Z0345	Z0388	435.7168375
Z0345	Z0389	446.1232630
Z0345	Z0390	486.5736180
Z0345	Z0391	487.1690081
Z0345	Z0392	502.9563390
Z0345	Z0393	510.1108070
Z0345	Z0863	509.3459163
Z0345	Z0394	518.9454933
Z0345	Z0395	532.1599463
Z0345	Z0396	533.3606972
Z0345	Z0398	539.4187913
Z0345	Z0397	538.3782028
Z0345	Z0399	545.0511774
Z0345	Z0400	543.1074260
Z0345	Z0701	546.3922122
Z0345	Z0702	548.8498966
Z0345	Z0703	603.3344469
Z0345	Z0704	601.8737762
Z0345	Z0705	606.7661220
Z0345	Z0706	612.4975378
Z0345	Z0707	615.6855409
Z0345	Z0709	610.4218925
Z0345	Z0708	612.1961245
Z0345	Z0710	619.1357541
Z0345	Z0711	627.1424439
Z0345	Z0713	636.7323435
Z0345	Z0712	637.0430293
Z0345	Z0715	638.2587818
Z0345	Z0714	642.0939530
Z0345	Z0717	642.6389208
Z0345	Z0716	643.2394677
Z0345	Z0718	642.4851197
Z0345	Z0719	646.7985029
Z0345	Z0720	645.4777618
Z0345	Z0721	646.9297682
Z0345	Z0722	648.3174423
Z0345	Z0731	714.9161070
Z0345	Z0730	716.2115179
Z0345	Z0723	714.8502502
Z0345	Z0725	716.0072986
Z0345	Z0724	716.2944681
Z0345	Z0727	717.4869561
Z0345	Z0726	718.0854545
Z0345	Z0728	719.3570055
Z0345	Z0729	719.5237772
Z0345	Z0733	721.8307936
Z0345	Z0734	725.8465659
Z0345	Z0732	720.7051772
Z0345	Z0735	726.8811018
Z0345	Z0736	726.4047164
Z0345	Z0737	726.5491802
Z0345	Z0738	729.2378718
Z0345	Z0739	731.5338074
Z0345	Z0740	734.1964068
Z0345	Z0741	736.8697063
Z0345	Z0742	739.0009490
Z0345	Z0743	743.3136192
Z0345	Z0746	747.3501008
Z0345	Z0748	747.0939670
Z0345	Z0747	747.2516943
Z0345	Z0744	743.6879545
Z0345	Z0745	745.2607643
Z0345	Z0751	746.8705988
Z0345	Z0749	748.7409827
Z0345	Z0750	754.0324994
Z0345	Z0752	763.2954491
Z0345	Z0753	764.8606091
Z0345	Z0754	763.9038335
Z0345	Z0755	767.6266489
Z0345	Z0756	768.6698646
Z0345	Z0757	770.5387317
Z0345	Z0758	770.8182401
Z0345	Z0759	773.6071823
Z0345	Z0760	798.3275143
Z0345	Z0761	803.4612397
Z0345	Z0763	803.7847533
Z0345	Z0762	803.9689309
Z0345	Z0764	803.4842531
Z0345	Z0768	805.6873230
Z0345	Z0767	810.2180485
Z0345	Z0765	806.9132044
Z0345	Z0769	806.4443632
Z0345	Z0771	805.8709825
Z0345	Z0772	815.0051694
Z0345	Z0774	821.3096827
Z0345	Z0775	813.1141248
Z0345	Z0776	819.0741667
Z0345	Z0777	818.9399221
Z0345	Z0781	816.7562212
Z0345	Z0779	817.2941918
Z0345	Z0780	817.3031967
Z0345	Z0782	818.6068473
Z0350	Z0557	614.5257841
Z0350	Z0558	581.5935027
Z0350	Z0559	577.3136149
Z0350	Z0356	406.9430374
Z0350	Z0357	406.1172029
Z0350	Z0358	403.9033851
Z0350	Z0560	379.4624979
Z0350	Z0561	361.3271406
Z0350	Z0562	353.4274207
Z0350	Z0562mother	352.3884869
Z0350	Z0565	335.8223399
Z0350	Z0563	332.8199485
Z0350	Z0564	330.4085715
Z0350	Z0569	326.6235711
Z0350	Z0568	323.5971398
Z0350	Z0567	327.6026093
Z0350	Z0566	325.2727772
Z0350	Z0570	318.2571401
Z0350	Z0571	312.5677080
Z0350	Z0572	312.4475460
Z0350	Z0573	310.2031670
Z0350	Z0574	305.1002755
Z0350	Z0575	303.5224292
Z0350	Z0577	301.2074345
Z0350	Z0576	299.8288995
Z0350	Z0578	294.9368178
Z0350	Z0579	274.7348485
Z0350	Z0580	261.3073304
Z0350	Z0581	258.7210451
Z0350	Z0582	255.7220382
Z0350	Z0583	243.1054109
Z0350	Z0585	214.6477244
Z0350	Z0586	214.1505697
Z0350	Z0587	207.9974370
Z0350	Z0588	178.4232880
Z0350	Z0591	175.3940207
Z0350	Z0589	174.4055160
Z0350	Z0590	171.9421635
Z0350	Z0592	171.7406329
Z0350	Z0784	167.8000167
Z0350	Z0594	165.9223897
Z0350	Z0595	164.9103635
Z0350	Z0596	163.5954260
Z0350	Z0783	162.6606535
Z0350	Z0597	160.5312238
Z0350	Z0598	164.9695211
Z0350	Z0599	159.3860675
Z0350	Z0600	158.3270113
Z0350	Z0301	157.4571983
Z0350	Z0862	158.7766825
Z0350	Z0861	155.2918517
Z0350	Z0302	149.0476853
Z0350	Z0303	142.7972076
Z0350	Z0307	140.7980515
Z0350	Z0306	139.4396823
Z0350	Z0305	138.0488352
Z0350	Z0304	137.4190704
Z0350	Z0311	134.9905349
Z0350	Z0308	131.7780183
Z0350	Z0310	131.7955253
Z0350	Z0309	131.1247639
Z0350	Z0313	125.2427922
Z0350	Z0317	124.1628745
Z0350	Z0312	124.4384024
Z0350	Z0318	119.6095866
Z0350	Z0316	120.1746750
Z0350	Z0314	119.7349289
Z0350	Z0315	118.5245869
Z0350	Z0319	109.6703082
Z0350	Z0320	107.7658220
Z0350	Z0321	106.0205357
Z0350	Z0324	100.2079643
Z0350	Z0322	100.5582403
Z0350	Z0323	100.4530189
Z0350	Z0325	104.7755792
Z0350	Z0326	89.8763261
Z0350	Z0327	86.9441367
Z0350	Z0328	85.6408372
Z0350	Z0329	74.4604714
Z0350	Z0330	74.3869935
Z0350	Z0331	73.7231361
Z0350	Z0332	69.5741080
Z0350	Z0333	69.1778238
Z0350	Z0785	66.5940485
Z0350	Z0334	64.6381095
Z0350	Z0335	62.8422231
Z0350	Z0336	59.9839345
Z0350	Z0338	51.8481552
Z0350	Z0337	51.7748124
Z0350	Z0339	48.4022778
Z0350	Z0340	46.2618947
Z0350	Z0343	35.4366816
Z0350	Z0341	34.6018222
Z0350	Z0342	20.1792220
Z0350	Z0344	17.2700087
Z0350	Z0349	14.7750364
Z0350	Z0359	17.0118371
Z0350	Z0348	8.8349363
Z0350	Z0347	7.4809692
Z0350	Z0346	3.6602186
Z0350	Z0345	3.6284019
Z0350	Z0350	0.0000000
Z0350	Z0353	2.2926186
Z0350	Z0352	8.2603692
Z0350	Z0351	8.2031275
Z0350	Z0354	8.1317772
Z0350	Z0355	6.8832042
Z0350	Z0360	14.0635415
Z0350	Z0361	24.4102478
Z0350	Z0362	24.5332611
Z0350	Z0364	27.6027390
Z0350	Z0365	28.4893524
Z0350	Z0366	54.5652683
Z0350	Z0367	57.3456502
Z0350	Z0368	62.9197839
Z0350	Z0369	116.3286740
Z0350	Z0370	180.6658067
Z0350	Z0371	182.6522929
Z0350	Z0372	181.6931218
Z0350	Z0373	177.5343203
Z0350	Z0374	175.9908694
Z0350	Z0375	181.4962314
Z0350	Z0376	174.3540381
Z0350	Z0377	181.8841436
Z0350	Z0378	198.9241959
Z0350	Z0379	202.3562465
Z0350	Z0380	199.3907493
Z0350	Z0381	200.9125666
Z0350	Z0382	196.6008416
Z0350	Z0383	287.8979342
Z0350	Z0384	356.4237317
Z0350	Z0385	376.0293087
Z0350	Z0386	411.0349518
Z0350	Z0387	414.1882734
Z0350	Z0388	432.0957829
Z0350	Z0389	442.5132230
Z0350	Z0390	482.9714679
Z0350	Z0391	483.5599694
Z0350	Z0392	499.3465570
Z0350	Z0393	506.5014619
Z0350	Z0863	505.7512371
Z0350	Z0394	515.3442485
Z0350	Z0395	528.5707261
Z0350	Z0396	529.7692328
Z0350	Z0398	535.8251888
Z0350	Z0397	534.7895162
Z0350	Z0399	541.4661686
Z0350	Z0400	539.5253585
Z0350	Z0701	542.8079444
Z0350	Z0702	545.2665283
Z0350	Z0703	599.7461984
Z0350	Z0704	598.2945022
Z0350	Z0705	603.1859097
Z0350	Z0706	608.9248115
Z0350	Z0707	612.1181912
Z0350	Z0709	606.8623898
Z0350	Z0708	608.6385216
Z0350	Z0710	615.5722841
Z0350	Z0711	623.5834142
Z0350	Z0713	633.1665343
Z0350	Z0712	633.4769275
Z0350	Z0715	634.6898022
Z0350	Z0714	638.5326504
Z0350	Z0717	639.0802098
Z0350	Z0716	639.6811422
Z0350	Z0718	638.9315141
Z0350	Z0719	643.2459816
Z0350	Z0720	641.9295869
Z0350	Z0721	643.3923839
Z0350	Z0722	644.7848377
Z0350	Z0731	711.3257603
Z0350	Z0730	712.6242410
Z0350	Z0723	711.2660814
Z0350	Z0725	712.4233270
Z0350	Z0724	712.7105537
Z0350	Z0727	713.9026548
Z0350	Z0726	714.5001703
Z0350	Z0728	715.7721425
Z0350	Z0729	715.9390036
Z0350	Z0733	718.2500493
Z0350	Z0734	722.2674470
Z0350	Z0732	717.1291755
Z0350	Z0735	723.3060144
Z0350	Z0736	722.8302429
Z0350	Z0737	722.9747455
Z0350	Z0738	725.6638266
Z0350	Z0739	727.9608018
Z0350	Z0740	730.6225258
Z0350	Z0741	733.2951069
Z0350	Z0742	735.4270477
Z0350	Z0743	739.7391900
Z0350	Z0746	743.7765870
Z0350	Z0748	743.5222252
Z0350	Z0747	743.6806670
Z0350	Z0744	740.1172206
Z0350	Z0745	741.6915004
Z0350	Z0751	743.3018318
Z0350	Z0749	745.1750998
Z0350	Z0750	750.4714504
Z0350	Z0752	759.7379122
Z0350	Z0753	761.3036470
Z0350	Z0754	760.3484881
Z0350	Z0755	764.0722648
Z0350	Z0756	765.1116275
Z0350	Z0757	766.9833975
Z0350	Z0758	767.2630090
Z0350	Z0759	770.0565881
Z0350	Z0760	794.7951195
Z0350	Z0761	799.9296225
Z0350	Z0763	800.2549839
Z0350	Z0762	800.4392145
Z0350	Z0764	799.9599658
Z0350	Z0768	802.1647912
Z0350	Z0767	806.6935966
Z0350	Z0765	803.3889748
Z0350	Z0769	802.9236679
Z0350	Z0771	802.3520054
Z0350	Z0772	811.4860823
Z0350	Z0774	817.7948135
Z0350	Z0775	809.6001829
Z0350	Z0776	815.5644883
Z0350	Z0777	815.4302963
Z0350	Z0781	813.2549517
Z0350	Z0779	813.7934559
Z0350	Z0780	813.8053217
Z0350	Z0782	815.1118432
Z0353	Z0557	616.7925308
Z0353	Z0558	583.8673689
Z0353	Z0559	579.5866121
Z0353	Z0356	409.2202390
Z0353	Z0357	408.3945470
Z0353	Z0358	406.1807275
Z0353	Z0560	381.7390025
Z0353	Z0561	363.6039639
Z0353	Z0562	355.7031473
Z0353	Z0562mother	354.6646881
Z0353	Z0565	338.0968863
Z0353	Z0563	335.0982053
Z0353	Z0564	332.6864413
Z0353	Z0569	328.9037095
Z0353	Z0568	325.8790711
Z0353	Z0567	329.8872773
Z0353	Z0566	327.5573625
Z0353	Z0570	320.5449992
Z0353	Z0571	314.8549082
Z0353	Z0572	314.7349312
Z0353	Z0573	312.4926292
Z0353	Z0574	307.3904735
Z0353	Z0575	305.8116448
Z0353	Z0577	303.4969550
Z0353	Z0576	302.1172311
Z0353	Z0578	297.2269470
Z0353	Z0579	277.0261910
Z0353	Z0580	263.5980717
Z0353	Z0581	261.0121915
Z0353	Z0582	258.0128007
Z0353	Z0583	245.3960320
Z0353	Z0585	216.9386339
Z0353	Z0586	216.4424958
Z0353	Z0587	210.2896795
Z0353	Z0588	180.7158255
Z0353	Z0591	177.6860073
Z0353	Z0589	176.6978588
Z0353	Z0590	174.2332130
Z0353	Z0592	174.0329317
Z0353	Z0784	170.0925151
